20200221,217,5,0.07525
20200222,33,6,0.16435
20200223,83,4,0.12214
20200224,195,6,0.05111
20200225,187,5,0.00504
20200226,156,6,0.05934
20200227,429,3,0.02606
20200228,287,4,-0.02679
20200229,50,3,0.01967
20200301,72,2,0.12548
20200302,95,3,0.00069
20200303,84,3,0.11383
20200304,63,2,-0.05707
20200305,59,6,0.06999
20200306,51,2,0.07164
20200307,35,3,0.0183
20200308,73,4,0.01695
20200309,105,3,0.07606
20200310,50,8,0.11194
20200311,74,7,0.04641
20200312,133,4,0.01645
20200313,213,5,0.01588
20200314,52,7,0.04436
20200315,72,7,-0.02397
20200316,279,6,0.04557
20200317,297,5,0.0103
20200318,293,7,0.02753
20200319,473,4,0.00103
20200320,286,4,0.0498
20200321,82,3,0.0622
20200322,114,2,-0.00353
20200323,238,6,-0.09874
20200324,208,6,0.01395
20200325,236,4,0.04452
20200326,205,4,-0.03767
20200327,89,8,-0.03206
20200328,21,7,0.15352
20200329,36,7,0.09808
20200330,85,7,-0.10168
20200331,150,3,0.02963
20200401,40,6,0.10243
20200402,168,2,0.03815
20200403,35,3,-0.03308
20200404,13,4,0.07998
20200405,39,6,0.11977
20200406,30,6,-0.14901
20200407,103,7,0.06968
20200408,85,6,-0.03176
20200409,141,4,0.02635
20200410,38,5,0.03369
20200411,21,6,-0.01596
20200412,52,3,0.0736
20200413,769,2,0.02955
20200414,1107,1,0.03979
20200415,678,2,0.04659
20200416,524,5,0.02855
20200417,267,8,0.0067
20200418,103,3,0.06137
20200419,133,4,0.09455
20200420,265,7,-0.00316
20200421,429,6,-0.00983
20200422,364,4,0.0133
20200423,325,5,-0.00872
20200424,178,9,0.07076
20200425,86,3,0.15078
20200426,106,3,0.09395
20200427,470,3,0.06981
20200428,323,6,0.01031
20200429,880,2,0.05293
20200430,629,3,0.04129
20200501,1142,1,0.01211
20200502,167,2,0.08487
20200503,203,2,0.03919
20200504,621,2,-0.01326
20200505,401,3,0.02919
20200506,221,7,-0.0096
20200507,322,7,0.02133
20200508,314,4,0.06107
20200509,111,3,0.08434
20200510,84,3,-0.01377
20200511,267,6,-0.00624
20200512,317,4,0.03165
20200513,308,5,0.07118
20200514,276,4,0.04526
20200515,204,6,0.02954
20200516,50,4,0.07145
20200517,66,8,0.06438
20200518,210,8,0.00106
20200519,124,15,0.03762
20200520,127,10,-0.0279
20200521,258,5,0.01693
20200522,222,4,-0.00752
20200523,54,4,0.10881
20200524,63,3,0.05074
20200525,74,5,0.13072
20200526,189,7,0.07887
20200527,453,4,0.05922
20200528,190,7,-0.02076
20200529,227,5,0.03193
20200530,263,2,0.07053
20200531,132,3,0.05844
20200601,493,4,0.07123
20200602,380,4,0.01475
20200603,273,7,0.04123
20200604,203,11,-0.01518
20200605,164,13,0.06241
20200606,50,11,0.12131
20200607,63,13,0.10063
20200608,591,8,0.05351
20200609,318,12,0.04964
20200610,809,4,0.06137
20200611,414,6,0.08747
20200612,332,5,0.07494
20200613,54,6,0.03645
20200614,80,8,0.07632
20200615,317,5,0.03426
20200616,254,7,0.06162
20200617,217,8,0.01969
20200618,201,4,0.05584
20200619,149,7,0.05953
20200620,45,5,0.17649
20200621,52,6,0.06289
20200622,107,12,-0.00064
20200623,100,18,0.00954
20200624,207,6,0.01319
20200625,195,6,0.04663
20200626,121,8,0.12892
20200627,41,3,0.08653
20200628,51,7,0.05182
20200629,140,7,0.08234
20200630,613,2,0.05371
20200701,789,2,0.03721
20200702,942,1,0.04155
20200703,175,2,0.09102
20200704,118,1,0.00994
20200705,208,2,0.07493
20200706,1915,1,0.06512
20200707,1335,2,0.03623
20200708,907,2,0.04544
20200709,542,4,0.02547
20200710,1396,1,0.0291
20200711,417,1,0.0646
20200712,526,1,0.10262
20200713,2617,1,0.04581
20200714,1040,1,0.03655
20200715,985,1,0.03484
20200716,598,3,0.06292
20200717,583,2,0.03268
20200718,205,2,0.08132
20200719,201,2,0.12879
20200720,972,2,0.06985
20200721,1178,1,0.02374
20200722,2236,1,0.06396
20200723,994,1,0.04404
20200724,552,2,0.0444
20200725,113,2,0.05772
20200726,114,6,0.05994
20200727,463,3,0.03003
20200728,380,3,0.06322
20200729,279,5,0.04152
20200730,292,8,0.09414
20200731,365,4,0.04399
20200801,67,4,0.03264
20200802,122,4,0.08407
20200803,66,8,0.03751
20200804,205,12,0.05862
20200805,154,17,-0.002
20200806,193,10,0.05324
20200807,235,6,0.01147
20200808,48,7,0.12488
20200809,61,7,0.0854
20200810,216,9,0.05534
20200811,653,3,0.07607
20200812,1161,1,0.03947
20200813,1280,1,0.05675
20200814,537,1,0.03882
20200815,93,2,0.1536
20200816,148,4,0.04757
20200817,1399,1,0.04862
20200818,1530,1,0.06567
20200819,733,2,0.04154
20200820,1827,1,0.08838
20200821,1551,2,0.08711
20200822,212,2,0.02078
20200823,358,2,0.05126
20200824,1346,2,0.04647
20200825,872,2,0.05165
20200826,644,3,0.08948
20200827,1144,1,0.07238
20200828,1106,1,0.05098
20200829,345,1,0.09356
20200830,496,1,0.11269
20200831,1177,1,0.08272
20200901,2784,1,0.04342
20200902,2600,1,0.04189
20200903,2079,1,0.03538
20200904,1595,1,0.04961
20200905,304,1,0.03087
20200906,183,1,0.0591
20200907,347,1,0.04733
20200908,1751,1,0.02558
20200909,869,1,0.01155
20200910,807,2,0.02518
20200911,493,4,0.00855
20200912,92,4,0.07171
20200913,117,6,0.14705
20200914,959,2,0.05687
20200915,1328,2,0.05766
20200916,857,2,0.02336
20200917,447,1,0.02401
20200918,922,1,0.02521
20200919,215,1,0.07852
20200920,340,1,0.07924
20200921,268,2,0.03595
20200922,1460,1,0.01962
20200923,1027,1,0.02579
20200924,427,2,0.07945
20200925,326,2,0.03998
20200926,89,2,0.09747
20200927,98,2,0.09714
20200928,326,2,0.05225
20200929,391,2,0.02388
20200930,250,4,0.0226
20201001,389,4,0.06613
20201002,470,2,0.04157
20201003,65,2,-0.00337
20201004,99,2,0.08052
20201005,255,3,0.0459
20201006,279,4,0.04021
20201007,287,3,0.03754
20201008,260,5,0.01539
20201009,175,5,0.00909
20201010,54,5,0.06644
20201011,77,5,0.01856
20201012,197,8,0.0391
20201013,209,5,0.0745
20201014,378,4,0.07868
20201015,251,6,0.06671
20201016,243,8,0.00256
20201017,93,1,-0.02569
20201018,141,1,0.07766
20201019,102,5,0.05828
20201020,404,2,0.01909
20201021,1011,1,0.03322
20201022,446,1,0.03334
20201023,304,2,0.02648
20201024,64,2,0.07554
20201025,58,6,0.11365
20201026,113,10,0.04964
20201027,127,10,0.09202
20201028,130,13,0.01087
20201029,95,15,0.08624
20201030,183,4,0.0504
20201031,35,5,0.28071
20201101,51,3,-0.00682
20201102,119,7,0.06888
20201103,157,5,0.131
20201104,203,3,0.03614
20201105,97,7,0.04528
20201106,45,11,0.03093
20201107,57,4,0.07447
20201108,62,7,0.10115
20201109,215,10,0.07329
20201110,136,16,0.0399
20201111,146,8,0.02367
20201112,215,8,0.05175
20201113,266,6,0.03102
20201114,56,5,0.17572
20201115,107,5,0.10263
20201116,995,2,0.07542
20201117,902,3,0.08594
20201118,1200,3,0.05271
20201119,917,1,0.04649
20201120,514,3,0.07677
20201121,109,4,-0.00813
20201122,160,3,0.09808
20201123,636,3,0.07749
20201124,907,2,0.0851
20201125,706,3,0.08213
20201126,201,2,0.04636
20201127,502,3,0.05586
20201128,120,3,0.08326
20201129,238,3,0.08857
20201130,1176,3,0.05332
20201201,788,4,0.02846
20201202,1101,2,0.06346
20201203,382,2,0.0553
20201204,588,3,0.07392
20201205,199,1,0.10723
20201206,203,4,0.12615
20201207,1310,2,0.06484
20201208,1553,3,0.07842
20201209,1386,1,0.06115
20201210,1242,1,0.07394
20201211,647,2,0.07013
20201212,149,3,0.06848
20201213,227,2,0.10173
20201214,640,2,0.04337
20201215,647,2,0.04316
20201216,595,3,0.05201
20201217,851,2,0.06627
20201218,1995,1,0.03821
20201219,255,1,0.12817
20201220,354,1,0.07012
20201221,901,2,0.00957
20201222,733,3,0.02939
20201223,415,4,0.00021
20201224,298,4,0.03915
20201225,53,5,0.1156
20201226,66,5,0.12191
20201227,105,5,0.09182
20201228,275,8,0.06763
20201229,213,9,0.09523
20201230,664,3,0.04362
20201231,814,2,0.06644
20210101,126,3,0.12668
20210102,186,3,0.15141
20210103,144,5,0.00773
20210104,549,4,0.05732
20210105,799,2,0.08604
20210106,790,2,0.07372
20210107,2004,1,0.07905
20210108,2556,1,0.05844
20210109,619,2,0.05542
20210110,691,1,0.06178
20210111,1922,1,0.0506
20210112,1253,1,0.05754
20210113,1056,3,0.05756
20210114,776,5,0.02835
20210115,556,5,0.05724
20210116,112,4,0.1593
20210117,161,3,0.0389
20210118,207,5,0.08602
20210119,427,4,0.0041
20210120,529,4,0.05109
20210121,350,8,-0.0063
20210122,389,7,0.0641
20210123,205,4,0.12857
20210124,84,5,0.18574
20210125,367,6,0.05686
20210126,384,6,0.10825
20210127,622,7,0.07167
20210128,243,14,0.10922
20210129,228,9,0.03366
20210130,148,5,0.09637
20210131,266,7,0.15789
20210201,337,10,0.11114
20210202,431,7,0.05987
20210203,255,12,0.07296
20210204,107,6,-0.02476
20210205,227,6,0.05522
20210206,30,7,0.18306
20210207,76,5,0.15518
20210208,364,7,0.06871
20210209,264,9,0.07014
20210210,493,4,0.01054
20210211,422,6,0.01754
20210212,539,4,0.04104
20210213,95,3,0.17493
20210214,87,4,0.0378
20210215,148,4,0.10613
20210216,450,4,0.03197
20210217,455,4,0.05418
20210218,252,7,0.03925
20210219,265,7,0.03733
20210220,60,6,0.0852
20210221,104,8,0.0683
20210222,844,3,0.02463
20210223,970,2,0.05333
20210224,441,6,0.08441
20210225,418,8,0.02455
20210226,324,6,0.01914
20210227,75,5,0.04
20210228,146,5,0.03391
20210301,264,7,0.09014
20210302,304,8,0.02025
20210303,380,8,0.06291
20210304,631,7,0.02369
20210305,777,2,0.05117
20210306,119,4,0.08883
20210307,242,3,0.06181
20210308,726,3,0.04193
20210309,850,3,0.0577
20210310,507,4,0.05321
20210311,456,5,0.04396
20210312,333,5,0.04708
20210313,55,6,0.13364
20210314,95,5,0.17074
20210315,216,7,0.04468
20210316,275,5,0.03336
20210317,299,7,0.0346
20210318,275,6,-0.01742
20210319,247,4,0.00711
20210320,122,2,0.04051
20210321,141,3,0.09671
20210322,393,4,0.03487
20210323,225,7,0.0318
20210324,308,5,0.01831
20210325,289,5,0.06663
20210326,401,3,0.01866
20210327,55,3,0.0529
20210328,104,3,0.0691
20210329,288,5,0.02827
20210330,366,5,0.05175
20210331,400,3,0.0658
20210401,595,2,0.02504
20210402,144,2,0.04942
20210403,52,2,0.0212
20210404,145,2,0.07788
20210405,682,2,0.05639
20210406,241,5,0.03776
20210407,267,5,0.01719
20210408,223,6,0.04834
20210409,178,6,0.00762
20210410,28,7,0.25312
20210411,61,6,0.03887
20210412,249,7,0.00728
20210413,679,2,0.07486
20210414,698,3,0.03715
20210415,399,3,-0.0132
20210416,211,5,0.02205
20210417,50,5,0.13446
20210418,106,5,-0.04941
20210419,312,5,-0.01856
20210420,232,6,-0.01764
20210421,189,5,0.12736
20210422,215,5,0.02991
20210423,156,7,-0.00684
20210424,75,4,0.13219
20210425,120,2,0.04316
20210426,499,3,0.04939
20210427,303,5,0.03882
20210428,248,8,0.03589
20210429,301,8,0.04733
20210430,353,3,0.08011
20210501,45,7,0.07533
20210502,50,9,0.06266
20210503,260,9,0.05565
20210504,158,8,0.07098
20210505,179,8,0.01638
20210506,218,8,-0.00742
20210507,204,6,0.02358
20210508,51,3,0.08471
20210509,72,4,0.18838
20210510,331,4,0.01488
20210511,356,4,0.03742
20210512,406,4,0.03357
20210513,516,3,-0.00239
20210514,271,4,-0.09308
20210515,41,4,0.05483
20210516,250,1,-0.00182
20210517,592,3,-0.00699
20210518,418,3,0.0703
20210519,397,4,0.01215
20210520,330,2,0.02248
20210521,403,1,0.0032
20210522,23,7,0.05056
20210523,165,2,0.11875
20210524,383,3,0.0425
20210525,164,7,0.1142
20210526,202,7,0.05604
20210527,218,9,0.05318
20210528,130,11,0.1294
20210529,18,11,0.02559
20210530,17,8,0.37828
20210531,47,7,0.13322
20210601,102,11,0.05991
20210602,164,14,-0.02819
20210603,392,10,-0.00402
20210604,193,11,0.05881
20210605,36,10,0.02606
20210606,48,12,0.10208
20210607,173,18,0.03208
20210608,174,20,0.0584
20210609,140,18,0.07339
20210610,188,14,0.05632
20210611,145,15,0.01109
20210612,33,13,0.24585
20210613,117,10,0.18291
20210614,102,17,0.15284
20210615,127,18,0.04681
20210616,171,14,0.01953
20210617,188,13,0.06504
20210618,148,12,0.03994
20210619,73,3,0.06579
20210620,86,4,0.06135
20210621,119,14,0.13127
20210622,79,20,0.04282
20210623,452,4,0.0583
20210624,886,2,0.07239
20210625,269,7,0.05542
20210626,46,3,0.12555
20210627,78,8,0.00888
20210628,209,12,0.06846
20210629,127,14,0.01874
20210630,130,15,0.06479
20210701,155,15,0.10739
20210702,227,5,0.01285
20210703,14,8,-0.13356
20210704,22,6,-0.02858
20210705,41,10,0.17768
20210706,132,11,0.01144
20210707,115,14,0.01516
20210708,131,12,0.08494
20210709,84,13,0.07772
20210710,27,5,0.21043
20210711,22,10,0.08178
20210712,187,4,0.0556
20210713,116,10,0.0424
20210714,128,9,0.02311
20210715,115,9,0.08429
20210716,55,16,0.00687
20210717,20,5,0.03666
20210718,26,8,0.15009
20210719,89,11,0.15971
20210720,112,8,-0.0371
20210721,115,9,0.01968
20210722,121,7,-0.00669
20210723,132,4,0.08019
20210724,25,3,0.06158
20210725,57,2,0.12477
20210726,487,2,0.09887
20210727,214,6,0.00887
20210728,83,12,0.06433
20210729,201,7,0.07482
20210730,179,5,0.05808
20210731,12,12,0.32915
20210801,32,9,0.14091
20210802,276,3,0.09619
20210803,118,8,0.1073
20210804,140,9,0.08103
20210805,73,15,-0.01758
20210806,61,12,-0.00665
20210807,15,8,0.09737
20210808,15,14,0.09442
20210809,83,10,0.08042
20210810,82,14,-0.02342
20210811,62,19,0.17417
20210812,97,13,0.03771
20210813,62,15,0.07104
20210814,3,41,0.17283
